UF,Municipio,Mes/Ano de Referencia,Nome do Produto,Categoria,Preco Atual (R$),Preco Referencia Baseline (R$),Status do Semafaro (Cor),Previsao IA (Tendencia Futura),Usa Dado Fallback?,Usa Dado Interpolado?
SP,,2025-12,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,37.4900,38.7629,AMARELO,,Nao,Nao
SP,,2025-11,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,37.0600,38.7629,AMARELO,,Nao,Nao
SP,,2025-10,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,38.5300,38.7629,AMARELO,,Nao,Nao
SP,,2025-09,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,37.4800,38.7629,AMARELO,,Nao,Nao
SP,,2025-08,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,41.2800,38.7629,AMARELO,,Nao,Nao
SP,,2025-07,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,39.4500,38.7629,AMARELO,,Nao,Nao
SP,,2025-06,LEITE DE VACA - EM PÓ INTEGRAL,PROTEINAS,40.0500,38.7629,AMARELO,,Nao,Nao
SP,CACHOEIRA PAULISTA-SP,2025-11,LEITE DE VACA - IN NATURA,PROTEINAS,2.1400,2.1857,AMARELO,,Nao,Nao
SP,CACHOEIRA PAULISTA-SP,2025-10,LEITE DE VACA - IN NATURA,PROTEINAS,2.1400,2.1857,AMARELO,,Nao,Nao
SP,CACHOEIRA PAULISTA-SP,2025-09,LEITE DE VACA - IN NATURA,PROTEINAS,2.2800,2.1857,AMARELO,,Nao,Nao
SP,CACHOEIRA PAULISTA-SP,2025-08,LEITE DE VACA - IN NATURA,PROTEINAS,2.3300,2.1857,AMARELO,,Nao,Nao
SP,CACHOEIRA PAULISTA-SP,2025-07,LEITE DE VACA - IN NATURA,PROTEINAS,2.3300,2.1857,AMARELO,,Nao,Nao
SP,CACHOEIRA PAULISTA-SP,2025-06,LEITE DE VACA - IN NATURA,PROTEINAS,2.3300,2.1857,AMARELO,,Nao,Nao
SP,PINDAMONHANGABA-SP,2025-11,LEITE DE VACA - IN NATURA,PROTEINAS,2.0700,2.2386,AMARELO,,Nao,Nao
SP,PINDAMONHANGABA-SP,2025-10,LEITE DE VACA - IN NATURA,PROTEINAS,2.1800,2.2386,AMARELO,,Nao,Nao
SP,PINDAMONHANGABA-SP,2025-09,LEITE DE VACA - IN NATURA,PROTEINAS,2.3500,2.2386,AMARELO,,Nao,Nao
SP,PINDAMONHANGABA-SP,2025-08,LEITE DE VACA - IN NATURA,PROTEINAS,2.3600,2.2386,AMARELO,,Nao,Nao
SP,PINDAMONHANGABA-SP,2025-07,LEITE DE VACA - IN NATURA,PROTEINAS,2.3800,2.2386,AMARELO,,Nao,Nao
SP,PINDAMONHANGABA-SP,2025-06,LEITE DE VACA - IN NATURA,PROTEINAS,2.4800,2.2386,AMARELO,,Nao,Nao
SP,SÃO JOSÉ DOS CAMPOS-SP,2025-12,LEITE DE VACA - IN NATURA,PROTEINAS,2.3800,2.6129,AMARELO,,Nao,Nao
SP,SÃO JOSÉ DOS CAMPOS-SP,2025-11,LEITE DE VACA - IN NATURA,PROTEINAS,2.4800,2.6129,AMARELO,,Nao,Nao
SP,SÃO JOSÉ DOS CAMPOS-SP,2025-10,LEITE DE VACA - IN NATURA,PROTEINAS,2.6900,2.6129,AMARELO,,Nao,Nao
SP,SÃO JOSÉ DOS CAMPOS-SP,2025-09,LEITE DE VACA - IN NATURA,PROTEINAS,2.6700,2.6129,AMARELO,,Nao,Nao
SP,SÃO JOSÉ DOS CAMPOS-SP,2025-08,LEITE DE VACA - IN NATURA,PROTEINAS,2.6900,2.6129,AMARELO,,Nao,Nao
SP,SÃO JOSÉ DOS CAMPOS-SP,2025-07,LEITE DE VACA - IN NATURA,PROTEINAS,2.6900,2.6129,AMARELO,,Nao,Nao
SP,SÃO JOSÉ DOS CAMPOS-SP,2025-06,LEITE DE VACA - IN NATURA,PROTEINAS,2.6900,2.6129,AMARELO,,Nao,Nao
SP,,2026-04,LEITE DE VACA - IN NATURA,PROTEINAS,2.2200,2.3457,AMARELO,,Nao,Nao
SP,,2026-03,LEITE DE VACA - IN NATURA,PROTEINAS,2.0400,2.3457,AMARELO,,Nao,Nao
SP,,2025-11,LEITE DE VACA - IN NATURA,PROTEINAS,2.2200,2.3457,AMARELO,,Nao,Nao
SP,,2025-10,LEITE DE VACA - IN NATURA,PROTEINAS,2.3400,2.3457,AMARELO,,Nao,Nao
SP,,2025-09,LEITE DE VACA - IN NATURA,PROTEINAS,2.4400,2.3457,AMARELO,,Nao,Nao
SP,,2025-08,LEITE DE VACA - IN NATURA,PROTEINAS,2.4600,2.3457,AMARELO,,Nao,Nao
SP,,2025-07,LEITE DE VACA - IN NATURA,PROTEINAS,2.4700,2.3457,AMARELO,,Nao,Nao
SP,,2025-06,LEITE DE VACA - IN NATURA,PROTEINAS,2.5000,2.3457,AMARELO,,Nao,Nao
SP,,2026-02,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.1900,5.5343,AMARELO,,Nao,Nao
SP,,2026-01,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.1600,5.5343,AMARELO,,Nao,Nao
SP,,2025-09,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,5.1000,5.5343,AMARELO,,Nao,Nao
SP,,2025-08,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,5.3000,5.5343,AMARELO,,Nao,Nao
SP,,2025-07,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,5.3000,5.5343,AMARELO,,Nao,Nao
SP,,2025-06,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,5.2100,5.5343,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-03,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.4900,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-02,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.1900,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-01,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.1600,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-12,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.3600,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.5900,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-10,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.7900,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,6.8200,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-08,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,5.3000,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-07,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,5.1900,6.0529,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,LEITE DE VACA - LONGA VIDA INTEGRAL,PROTEINAS,5.3200,6.0529,AMARELO,,Nao,Nao
SP,,2026-07,Lima Pérsia,FRUTAS,2.8167,2.8167,AMARELO,,Nao,Nao
SP,,2026-06,Lima Pérsia,FRUTAS,2.8833,2.8833,AMARELO,,Nao,Nao
SP,,2026-07,Limão Galego,FRUTAS,3.3625,3.3625,AMARELO,,Nao,Nao
SP,,2026-06,Limão Galego,FRUTAS,2.7500,2.7500,AMARELO,,Nao,Nao
SP,,2026-07,Limão Siciliano,FRUTAS,7.2000,7.2000,AMARELO,,Nao,Nao
SP,,2026-06,Limão Siciliano,FRUTAS,7.1100,7.1100,AMARELO,,Nao,Nao
SP,,2026-06,Limão Taiti,FRUTAS,2.3567,2.3567,AMARELO,,Nao,Nao
SP,,2026-06,Linguado,PESCADOS,19.5400,19.5400,AMARELO,,Nao,Nao
SP,,2026-07,Linguado,PESCADOS,19.9000,19.9000,AMARELO,,Nao,Nao
SP,,2026-06,Louro,VERDURAS,6.3300,6.3300,AMARELO,,Nao,Nao
SP,,2026-07,Louro,VERDURAS,4.9000,4.9000,AMARELO,,Nao,Nao
SP,,2026-07,Maçã Eva,FRUTAS,6.2667,6.2667,AMARELO,,Nao,Nao
SP,,2026-06,Maçã Eva,FRUTAS,7.5000,7.5000,AMARELO,,Nao,Nao
SP,,2025-11,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2026-02,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2026-03,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-09,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-08,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2026-04,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-07,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-06,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2026-05,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-05,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-12,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2026-01,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-04,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-03,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-10,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-02,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2025-01,Maçã Fuji,FRUTAS,73.5000,73.5000,AMARELO,,Nao,Nao
SP,,2026-02,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2026-05,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2026-04,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2026-03,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-04,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-05,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-06,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-07,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-08,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-09,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-10,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-03,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-02,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-01,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-11,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-12,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2026-01,Maça Fuji Importada,FRUTAS,104.3400,104.3400,AMARELO,,Nao,Nao
SP,,2025-12,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-11,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-10,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-09,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-08,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-07,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-06,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-05,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-04,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-03,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-02,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-01,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2026-05,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2026-04,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2026-03,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2026-02,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2026-01,Maçã Gala,FRUTAS,77.4167,77.4167,AMARELO,,Nao,Nao
SP,,2025-07,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2026-01,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2026-05,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2026-04,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-09,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-03,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-04,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-05,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-01,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-08,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-06,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2026-02,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2026-03,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-12,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-11,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-10,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2025-02,Maça Gala Importada,FRUTAS,105.5100,105.5100,AMARELO,,Nao,Nao
SP,,2026-06,Maça Golden Importada,FRUTAS,9.5400,9.5400,AMARELO,,Nao,Nao
SP,,2026-06,Maça Granny Smith Importada,FRUTAS,8.5700,8.5700,AMARELO,,Nao,Nao
SP,,2026-07,Maça Granny Smith Importada,FRUTAS,8.4300,8.4300,AMARELO,,Nao,Nao
SP,,2026-06,Maça Pink Lady Importada,FRUTAS,6.3800,6.3800,AMARELO,,Nao,Nao
SP,,2026-07,Maça Pink Lady Importada,FRUTAS,6.6600,6.6600,AMARELO,,Nao,Nao
SP,,2026-07,Maça Red Del Importada,FRUTAS,7.8800,7.8800,AMARELO,,Nao,Nao
SP,,2026-06,Maça Red Del Importada,FRUTAS,9.5400,9.5400,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-12,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.3600,6.8257,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.7200,6.8257,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-10,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.9600,6.8257,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.6600,6.8257,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-08,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.9800,6.8257,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-07,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,7.1000,6.8257,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,7.0000,6.8257,AMARELO,,Nao,Nao
SP,,2025-12,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.3600,6.8829,AMARELO,,Nao,Nao
SP,,2025-11,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.7200,6.8829,AMARELO,,Nao,Nao
SP,,2025-10,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.9600,6.8829,AMARELO,,Nao,Nao
SP,,2025-09,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.6600,6.8829,AMARELO,,Nao,Nao
SP,,2025-08,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,6.9800,6.8829,AMARELO,,Nao,Nao
SP,,2025-07,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,7.1000,6.8829,AMARELO,,Nao,Nao
SP,,2025-06,MACARRAO - ESPAGUETE SÊMOLA COM,ALIMENTO_VAREJO,7.4000,6.8829,AMARELO,,Nao,Nao
SP,,2026-01,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-01,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-02,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-03,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-04,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-05,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-06,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-07,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-08,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-09,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-10,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-11,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2025-12,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2026-02,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2026-03,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2026-04,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2026-05,Mamão Formosa,FRUTAS,11.9960,11.9960,AMARELO,,Nao,Nao
SP,,2026-05,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2026-04,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2026-03,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2026-02,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2026-01,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-12,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-11,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-10,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-09,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-08,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-07,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-06,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-05,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-04,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-03,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-02,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2025-01,Mamão Havaí,FRUTAS,11.9136,11.9136,AMARELO,,Nao,Nao
SP,,2026-06,Mandi,PESCADOS,14.5000,14.5000,AMARELO,,Nao,Nao
SP,,2026-06,Mandioca,LEGUMES,1.9600,1.9600,AMARELO,,Nao,Nao
SP,,2026-07,Mandioca,LEGUMES,1.7267,1.7267,AMARELO,,Nao,Nao
SP,,2026-07,Mandioquinha,LEGUMES,4.8425,4.8425,AMARELO,,Nao,Nao
SP,,2026-06,Mandioquinha,LEGUMES,5.0150,5.0150,AMARELO,,Nao,Nao
SP,,2026-06,Manga Bourbon,FRUTAS,5.1725,5.1725,AMARELO,,Nao,Nao
SP,,2026-07,Manga Bourbon,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2026-06,Manga Coquinho,FRUTAS,7.2200,7.2200,AMARELO,,Nao,Nao
SP,,2026-06,Manga Espada,FRUTAS,7.0333,7.0333,AMARELO,,Nao,Nao
SP,,2026-07,Manga Espada,FRUTAS,6.9000,6.9000,AMARELO,,Nao,Nao
SP,,2026-06,Manga Haden,FRUTAS,7.2200,7.2200,AMARELO,,Nao,Nao
SP,,2026-06,Manga Keity,FRUTAS,7.2200,7.2200,AMARELO,,Nao,Nao
SP,,2026-07,Manga Keity,FRUTAS,4.0733,4.0733,AMARELO,,Nao,Nao
SP,,2026-06,Manga Lolita,FRUTAS,7.2200,7.2200,AMARELO,,Nao,Nao
SP,,2026-04,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2026-03,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2026-02,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2026-01,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-12,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-11,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-10,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-09,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-08,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-07,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-06,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-05,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-04,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-03,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-02,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2025-01,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2026-05,Manga Palmer,FRUTAS,3.2433,3.2433,AMARELO,,Nao,Nao
SP,,2026-07,Manga Rosa,FRUTAS,6.9400,6.9400,AMARELO,,Nao,Nao
SP,,2026-06,Manga Rosa,FRUTAS,7.2200,7.2200,AMARELO,,Nao,Nao
SP,,2026-06,Manga Shelly,FRUTAS,7.2200,7.2200,AMARELO,,Nao,Nao
SP,,2025-02,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-06,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-05,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-04,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-03,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-01,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2026-01,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2026-02,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2026-03,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-11,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-10,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-09,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2026-04,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2026-05,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-08,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-12,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2025-07,Manga Tommy,FRUTAS,5.8500,5.8500,AMARELO,,Nao,Nao
SP,,2026-06,Manjericão,VERDURAS,4.3200,4.3200,AMARELO,,Nao,Nao
SP,,2026-07,Manjericão,VERDURAS,4.3900,4.3900,AMARELO,,Nao,Nao
SP,,2026-07,Manjerona,VERDURAS,5.0000,5.0000,AMARELO,,Nao,Nao
SP,,2026-06,Manjerona,VERDURAS,8.0000,8.0000,AMARELO,,Nao,Nao
SP,,2026-06,Manjuba,PESCADOS,14.8900,14.8900,AMARELO,,Nao,Nao
SP,,2026-07,Manjuba,PESCADOS,15.3700,15.3700,AMARELO,,Nao,Nao
SP,,2025-09,MANTEIGA - NÃO INFORMADO,PROTEINAS,69.5500,69.0611,AMARELO,,Sim,Nao
SP,,2025-11,MANTEIGA - NÃO INFORMADO,PROTEINAS,69.0500,69.0611,AMARELO,,Sim,Nao
SP,,2025-12,MANTEIGA - NÃO INFORMADO,PROTEINAS,68.0000,69.0611,AMARELO,,Sim,Nao
SP,,2026-01,MANTEIGA - NÃO INFORMADO,PROTEINAS,68.1500,69.0611,AMARELO,,Sim,Nao
