produto;classificao_produto;id_produto;nom_municipio;cod_ibge;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
14-07-28                 ;NÃO INFORMADO       ;11008;DOM BASÍLIO-BA                                    ;2910107                       ;BA        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;4,4
14-07-28                 ;NÃO INFORMADO       ;11008;BOM JESUS DA LAPA-BA                              ;2903904                       ;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;3,6
15-00-15                 ;NÃO INFORMADO       ;12671;CONTENDA-PR                                       ;4106209                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;3,92
15-00-15                 ;NÃO INFORMADO       ;12671;ALFREDO WAGNER-SC                                 ;4200705                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;2,15
15-00-30                 ;NÃO INFORMADO       ;12701;BONITO-PE                                         ;2602308                       ;PE        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;4,8
15-00-30                 ;NÃO INFORMADO       ;12701;FLORESTA DO ARAGUAIA-PA                           ;1503044                       ;PA        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;3,95
15-15-18                 ;NÃO INFORMADO       ;14184;GIRAU DO PONCIANO-AL                              ;2702900                       ;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;3,7
15-15-18                 ;NÃO INFORMADO       ;14184;JUNQUEIRO-AL                                      ;2704005                       ;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;3,45
15-15-18                 ;NÃO INFORMADO       ;14184;GIRAU DO PONCIANO-AL                              ;2702900                       ;AL        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;4,0
16-16-16                 ;NÃO INFORMADO       ;12331;UBERABA-MG                                        ;3170107                       ;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;3,7
16-16-16                 ;NÃO INFORMADO       ;12331;MOJI MIRIM-SP                                     ;3530805                       ;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;4,1
16-16-16                 ;NÃO INFORMADO       ;12331;UBERABA-MG                                        ;3170107                       ;MG        ;SUDESTE        ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;3,7
16-16-16                 ;NÃO INFORMADO       ;12331;UBERABA-MG                                        ;3170107                       ;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;3,85
16-24-16                 ;NÃO INFORMADO       ;10035;ILHÉUS-BA                                         ;2913606                       ;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;6,6
16-24-16                 ;NÃO INFORMADO       ;10035;MUTUÍPE-BA                                        ;2922409                       ;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;5,2
18-00-27                 ;NÃO INFORMADO       ;12760;PIRACICABA-SP                                     ;3538709                       ;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;2,73
18-09-18                 ;NÃO INFORMADO       ;11546;SANTA SALETE-SP                                   ;3547650                       ;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,98
18-15-22                 ;NÃO INFORMADO       ;9636;MASSARANDUBA-SC                                   ;4210605                       ;SC        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;3,86
18-18-18                 ;NÃO INFORMADO       ;13182;IGARAPÉ-MIRI-PA                                   ;1503309                       ;PA        ;NORTE          ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;5,0
19-04-19                 ;NÃO INFORMADO       ;10077;VENDA NOVA DO IMIGRANTE-ES                        ;3205069                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;3,2
20-00-10                 ;NÃO INFORMADO       ;12474;CASTELO-ES                                        ;3201407                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,4
20-00-15                 ;YARA BELA PLUS YARA ;14038;PEDRO AFONSO-TO                                   ;1716505                       ;TO        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;3,2
20-00-15                 ;YARA BELA PLUS YARA ;14038;PEDRO AFONSO-TO                                   ;1716505                       ;TO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;3,22
20-00-15                 ;YARA BELA PLUS YARA ;14038;PEDRO AFONSO-TO                                   ;1716505                       ;TO        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;3,12
20-00-20                 ;NÃO INFORMADO       ;4521;CAMPO NOVO DO PARECIS-MT                          ;5102637                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;2,3
20-00-20                 ;NÃO INFORMADO       ;4521;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;2,41
20-00-20                 ;NÃO INFORMADO       ;4521;DOMINGOS MARTINS-ES                               ;3201902                       ;ES        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;2,8
20-00-20                 ;NÃO INFORMADO       ;4521;TUCUMÃ-PA                                         ;1508084                       ;PA        ;NORTE          ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;3,54
20-00-20                 ;NÃO INFORMADO       ;4521;PIRACICABA-SP                                     ;3538709                       ;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;2,58
20-00-20                 ;NÃO INFORMADO       ;4521;CASTELO-ES                                        ;3201407                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,5
20-00-20                 ;NÃO INFORMADO       ;4521;VENDA NOVA DO IMIGRANTE-ES                        ;3205069                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;140,0
20-00-20                 ;NÃO INFORMADO       ;4521;GUAXUPÉ-MG                                        ;3128709                       ;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,65
20-00-20                 ;NÃO INFORMADO       ;4521;MANHUAÇU-MG                                       ;3139409                       ;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,85
20-00-20                 ;NÃO INFORMADO       ;4521;TRÊS PONTAS-MG                                    ;3169406                       ;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,6
20-00-20                 ;NÃO INFORMADO       ;4521;NOVA BRASILÂNDIA D'OESTE-RO                       ;1100148                       ;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;4,77
20-00-20                 ;NÃO INFORMADO       ;4521;CAMPO NOVO DO PARECIS-MT                          ;5102637                       ;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;2,36
20-00-20                 ;NÃO INFORMADO       ;4521;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;2,46
20-00-20                 ;NÃO INFORMADO       ;4521;CAMPO NOVO DO PARECIS-MT                          ;5102637                       ;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;2,55
20-00-20                 ;NÃO INFORMADO       ;4521;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;2,56
20-05-15                 ;NÃO INFORMADO       ;11003;MANHUAÇU-MG                                       ;3139409                       ;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,95
20-05-20                 ;NÃO INFORMADO       ;4523;ITABELA-BA                                        ;2914653                       ;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,6
20-05-20                 ;NÃO INFORMADO       ;4523;MANHUAÇU-MG                                       ;3139409                       ;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;3,1
20-05-20                 ;NÃO INFORMADO       ;4523;PATROCÍNIO-MG                                     ;3148103                       ;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;2,6
20-05-20                 ;NÃO INFORMADO       ;4523;MACHADINHO D'OESTE-RO                             ;1100130                       ;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;4,7
