produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ACIDO BORICO             ;NÃO INFORMADO       ;4532;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;4,58
ACIDO BORICO             ;NÃO INFORMADO       ;4532;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;25,0
ACIDO BORICO             ;NÃO INFORMADO       ;4532;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;11,92
ACIDO BORICO             ;NÃO INFORMADO       ;4532;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;20,84
ACIDO BORICO             ;12%                 ;12587;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;12,02
ACIDO BORICO             ;NÃO INFORMADO       ;4532;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;7,52
ACIDO BORICO             ;NÃO INFORMADO       ;4532;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;12,0
ACIDO BORICO             ;NÃO INFORMADO       ;4532;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;4,7
ACIDO BORICO             ;12%                 ;12587;RO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;12,02
ACIDO BORICO             ;NÃO INFORMADO       ;4532;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;10,0
ACTARA                   ;250 WG 250 G/KG TIAM;4086;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;323,53
ACTARA                   ;250 WG 250 G/KG TIAM;4086;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;392,0
ACTARA                   ;250 WG 250 G/KG TIAM;4086;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;218,67
ACTARA                   ;250 WG 250 G/KG TIAM;4086;MG        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;190,0
ACTARA                   ;250 WG 250 G/KG TIAM;4086;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;186,0
ACTARA                   ;250 WG 250 G/KG TIAM;4086;RJ        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;380,86
ACTARA                   ;250 WG 250 G/KG TIAM;4086;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;229,1
ACTARA                   ;250 WG 250 G/KG TIAM;4086;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;165,0
ACTARA                   ;250 WG 250 G/KG TIAM;4086;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;258,33
ACTARA                   ;NÃO INFORMADO       ;5651;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;209,0
ACTARA                   ;250 WG 250 G/KG TIAM;4086;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;277,33
ACTARA                   ;250 WG 250 G/KG TIAM;4086;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;185,5
ACTARA                   ;250 WG 250 G/KG TIAM;4086;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;313,12
ACTARA                   ;250 WG 250 G/KG TIAM;4086;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;169,0
ACTARA                   ;250 WG 250 G/KG TIAM;4086;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;356,56
ACTARA                   ;250 WG 250 G/KG TIAM;4086;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;169,0
ACTIVE                   ;NÃO INFORMADO       ;13975;TO        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;32,0
ACTIVE                   ;NÃO INFORMADO       ;13975;TO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;33,0
ACTIVE                   ;NÃO INFORMADO       ;13975;TO        ;NORTE          ;2026;2;PREÇO PAGO PELO PRODUTOR                                    ;33,0
ACTIVE                   ;NÃO INFORMADO       ;13975;TO        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;33,0
ACUCAR                   ;CRISTAL             ;4218;AC        ;NORTE          ;2025;6;ATACADO                                                     ;3,87
ACUCAR                   ;CRISTAL             ;4218;AC        ;NORTE          ;2025;6;VAREJO                                                      ;3,97
ACUCAR                   ;CRISTAL             ;4218;AL        ;NORDESTE       ;2025;6;ATACADO                                                     ;3,69
ACUCAR                   ;CRISTAL             ;4218;AL        ;NORDESTE       ;2025;6;VAREJO                                                      ;4,23
ACUCAR                   ;CRISTAL             ;4218;AM        ;NORTE          ;2025;6;ATACADO                                                     ;3,82
ACUCAR                   ;CRISTAL             ;4218;AM        ;NORTE          ;2025;6;VAREJO                                                      ;3,83
ACUCAR                   ;REFINADO            ;4222;AP        ;NORTE          ;2025;6;VAREJO                                                      ;6,44
ACUCAR                   ;REFINADO            ;4222;AP        ;NORTE          ;2025;6;ATACADO                                                     ;5,4
ACUCAR                   ;CRISTAL             ;4218;BA        ;NORDESTE       ;2025;6;ATACADO                                                     ;3,78
ACUCAR                   ;CRISTAL             ;4218;BA        ;NORDESTE       ;2025;6;VAREJO                                                      ;3,87
ACUCAR                   ;CRISTAL             ;4218;CE        ;NORDESTE       ;2025;6;ATACADO                                                     ;3,56
ACUCAR                   ;CRISTAL             ;4218;CE        ;NORDESTE       ;2025;6;VAREJO                                                      ;4,17
ACUCAR                   ;CRISTAL             ;4218;DF        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;3,55
ACUCAR                   ;CRISTAL             ;4218;DF        ;CENTRO-OESTE   ;2025;6;VAREJO                                                      ;3,7
ACUCAR                   ;CRISTAL             ;4218;ES        ;SUDESTE        ;2025;6;VAREJO                                                      ;3,51
ACUCAR                   ;CRISTAL             ;4218;ES        ;SUDESTE        ;2025;6;ATACADO                                                     ;3,43
ACUCAR                   ;CRISTAL             ;4218;GO        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;3,68
ACUCAR                   ;CRISTAL             ;4218;GO        ;CENTRO-OESTE   ;2025;6;VAREJO                                                      ;3,89
ACUCAR                   ;CRISTAL             ;4218;MA        ;NORDESTE       ;2025;6;ATACADO                                                     ;3,84
ACUCAR                   ;CRISTAL             ;4218;MA        ;NORDESTE       ;2025;6;VAREJO                                                      ;3,92
ACUCAR                   ;CRISTAL             ;4218;MG        ;SUDESTE        ;2025;6;VAREJO                                                      ;3,59
ACUCAR                   ;CRISTAL             ;4218;MG        ;SUDESTE        ;2025;6;ATACADO                                                     ;3,33
ACUCAR                   ;CRISTAL             ;4218;MS        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;3,73
ACUCAR                   ;CRISTAL             ;4218;MS        ;CENTRO-OESTE   ;2025;6;VAREJO                                                      ;4,04
ACUCAR                   ;CRISTAL             ;4218;MT        ;CENTRO-OESTE   ;2025;6;ATACADO                                                     ;3,16
ACUCAR                   ;CRISTAL             ;4218;MT        ;CENTRO-OESTE   ;2025;6;VAREJO                                                      ;3,26
ACUCAR                   ;CRISTAL             ;4218;PA        ;NORTE          ;2025;6;VAREJO                                                      ;3,83
ACUCAR                   ;CRISTAL             ;4218;PA        ;NORTE          ;2025;6;ATACADO                                                     ;3,62
ACUCAR                   ;CRISTAL             ;4218;PB        ;NORDESTE       ;2025;6;ATACADO                                                     ;3,74
ACUCAR                   ;CRISTAL             ;4218;PB        ;NORDESTE       ;2025;6;VAREJO                                                      ;4,08
ACUCAR                   ;CRISTAL             ;4218;PE        ;NORDESTE       ;2025;6;ATACADO                                                     ;3,84
ACUCAR                   ;CRISTAL             ;4218;PE        ;NORDESTE       ;2025;6;VAREJO                                                      ;3,81
ACUCAR                   ;CRISTAL             ;4218;PI        ;NORDESTE       ;2025;6;ATACADO                                                     ;4,57
ACUCAR                   ;CRISTAL             ;4218;PI        ;NORDESTE       ;2025;6;VAREJO                                                      ;4,69
ACUCAR                   ;CRISTAL             ;4218;PR        ;SUL            ;2025;6;ATACADO                                                     ;3,65
